object_id,district,rc_area,timeperiod,total_tender_awarded_value,erosion_tenders_awarded_value,SOPD_tenders_awarded_value,SDRF_sanctions_awarded_value,SDRF_tenders_awarded_value,RIDF_tenders_awarded_value,LTIF_tenders_awarded_value,CIDF_tenders_awarded_value,Preparedness Measures_tenders_awarded_value,Immediate Measures_tenders_awarded_value,Others_tenders_awarded_value,Repair and Restoration_tenders_awarded_value,Total_Animal_Washed_Away,Total_Animal_Affected,Population_affected_Total,Crop_Area,Male_Camp,Female_Camp,Children_Camp,Total_House_Fully_Damaged,Human_Live_Lost,Human_Live_Lost_Children,Human_Live_Lost_Female,Human_Live_Lost_Male,Embankments affected,Roads,Bridge,Embankment breached,max_rain,mean_rain,sum_rain,mean_ndvi,mean_ndbi,count,inundation_pct,inundation_intensity_mean,inundation_intensity_mean_nonzero,inundation_intensity_sum,riverlevel_mean,riverlevel_min,riverlevel_max,total_expenditure_value,SDRF_expenditure_value,Immediate Measures_expenditure_value,Others_expenditure_value,Repair and Restoration_expenditure_value,Relief Camps,Relief Centers,Relief Inmates,Relief_Camp_inmates,mean_sex_ratio,sum_aged_population,sum_young_population,sum_population,water,trees,flooded_vegetation,crops,built_area,bare_ground,clouds,rangeland,schools_count,health_centres_count,rail_length,rail_count,road_length,mean_cn,elevation_mean,slope_mean,revenue_ci,dtname,dtcode11,net_sown_area_in_hac,avg_electricity,avg_tele,rc_piped_hhds_pct,rc_nosanitation_hhds_pct,total_hhd,distance_from_river,drainage_density,date,population_density,affected_population,kits_required,year,month,time_index,is_monsoon,rain_lag_1,rain_lag_2,rain_lag_3,rain_rolling_3,rain_rolling_6,affected_lag_1,affected_lag_2,affected_lag_3,affected_rolling_3,affected_rolling_6,kits_lag_1,kits_lag_2,kits_lag_3,kits_rolling_3,kits_rolling_6,latitude,longitude,forecast_scenario
18-307-00143,LAKHIMPUR,330,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4487524823379516,1.2747444208060266,382.423326241808,0.530688664451386,-0.0831397390201163,0.0,0.12377785825862705,0.032034920224314305,0.0,32603.300000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9456122824259116,10451.349999999977,16991.352000000014,167301.1593749998,6.855341325944886,0.0,0.219263869229164,50.84358404514836,20.09466470992086,1.5510311554219238,0.0,0.0,377,13,14102.516262399937,3.0,80242.71340400478,80.2947986577181,107.96224923100732,84.4004952506239,0.0,LAKHIMPUR,0.0,11977.515,7.83190560588158,2.0,1.1717211500590785,10.63410791650256,30468.0,1929.47287493898,0.000581,2026-06-01,506.97321022727215,0.0,0,2026,6,66,1,0.4698919007482528,0.4019202509410381,0.3477003858284951,0.7155188574984391,0.41625032588817285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.24,94.1,Historical P90 same-month stress scenario for June 2026
18-307-00144,LAKHIMPUR,523,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5505308583295347,0.9287459808250571,443.01183285355216,0.5636389614563505,-0.06555199806886597,0.0,0.05489104829705163,0.009344325728442661,0.0,14907.460000000003,94.6764160331384,93.612,96.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9453068919591192,4332.742000000028,7111.539999999994,111554.25,5.833778765428656,0.0,0.09692585813895348,44.52001513372618,13.8128067423274,4.763691703819118,0.0,0.0,367,13,29466.44252811079,6.0,140233.711487668,83.2740247383444,112.1151378303493,83.46208048738552,0.0,LAKHIMPUR,0.0,18568.191,8.583383813908409,2.0,3.4074388175430093,17.446086745820207,33016.0,4184.55835585089,0.000549,2026-06-01,213.29684512428298,0.0,0,2026,6,66,1,0.3884969322150015,0.5128706624593375,0.4474416659983058,0.6100378584997986,0.380420251109056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.24,94.1,Historical P90 same-month stress scenario for June 2026
18-307-00145,LAKHIMPUR,616,2026_06,172695011.66,82505188.57,145458124.14999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62952935.58,109742076.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4487524823379516,0.8589985380875635,477.60318717668537,0.5304659293166911,-0.07944021270890803,0.0,0.22398828314890323,0.06112011630831944,0.0,110601.82500000001,93.27414722222221,92.83,94.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9455887952782313,18675.0,30421.98800000001,270718.4468750004,7.024476401403492,0.0,0.4198594271232804,62.76624233190732,16.444533631492618,3.40419496466577,0.0,0.0,681,21,19174.37634214553,11.0,90158.61597098826,86.7680885529158,90.59192900070752,83.25028831476456,0.0,LAKHIMPUR,0.0,11189.82,8.86477015958198,3.0,3.585449618697924,13.13639493009462,56648.0,2101.37467917534,0.00065,2026-06-01,439.4779981737019,0.0,0,2026,6,66,1,0.3766498590065421,0.3839308959356529,0.3310739427188318,0.5398597643432528,0.32587531584461027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.24,94.1,Historical P90 same-month stress scenario for June 2026
18-307-00146,LAKHIMPUR,462,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8328296007728577,0.7416840922469213,311.50731874370695,0.5210540165078106,-0.06994824402916205,0.0,0.1684422489887189,0.033571111911331324,0.0,46140.380000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9437687683839816,6383.383999999962,10423.843999999996,122292.54374999995,6.0175490798000855,0.0,0.01034125445504372,63.7280294741534,15.82190109482354,7.311496541520324,0.0,0.0,682,26,0.0,0.0,78320.172524974,88.2488606380427,92.43370528133993,84.45400526461863,0.0,LAKHIMPUR,0.0,17938.65,8.38187631938408,2.0,2.6915435241524897,26.344219545510988,32212.0,1258.71818048657,0.000629,2026-06-01,264.70247564935056,0.0,0,2026,6,66,1,0.3749248904575478,0.369060991146536,0.3264116127046144,0.49522332461700164,0.30249767111594844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.24,94.1,Historical P90 same-month stress scenario for June 2026
18-307-00147,LAKHIMPUR,280,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8328296007728577,0.7498292355177808,194.2057719991052,0.623829825385833,-0.07704606793433924,0.0,0.298746300574305,0.07743837092416495,0.0,65748.52500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9455772298293356,5172.95199999999,8460.788,110461.9078124999,4.602529747505836,0.0,0.05080488733249696,75.49802415307222,14.59938710770804,0.2371516777512856,0.0,0.0,300,10,0.0,0.0,65288.35389287606,79.4966363276613,89.50070413701879,85.62358602444809,0.0,LAKHIMPUR,0.0,6400.51,6.542400211472376,3.0,1.0362146444620672,22.03542162305049,18915.0,1185.0191080101,0.000629,2026-06-01,394.5068136160711,0.0,0,2026,6,66,1,0.3566013740276738,0.4034401587437018,0.3499741602572954,0.5032902560963856,0.31073866875555417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.24,94.1,Historical P90 same-month stress scenario for June 2026
18-308-00148,DHEMAJI,9,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8986519976711275,0.8526331702737213,8.526331702737213,0.6172178268432618,-0.06691084623336785,0.0,0.10034003762118363,0.017072239907393944,0.0,471.9450000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9303976844028978,79.05599999999959,138.03199999999993,3248.430224609372,2.402980834400982,0.0,0.0,66.76414982656354,16.7129676622225,0.4530308652925549,0.0,0.0,12,1,0.0,0.0,1317.9262826458248,78.0251572327044,96.70865650352144,86.7927308995275,0.0,DHEMAJI,0.0,230.76,2.957943925233645,2.0,0.0,22.429906542056077,535.0,570.261461693716,0.000651,2026-06-01,360.9366916232636,0.0,0,2026,6,66,1,0.4290385961666703,0.4113967715784907,0.3438770650907233,0.5643561793396276,0.3398164668761703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.48,94.58,Historical P90 same-month stress scenario for June 2026
18-308-00149,DHEMAJI,155,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1257277230602503,0.986834449248689,141.11732624256254,0.6452135226615343,-0.1305598758543217,0.0,0.0035516826548484407,0.0004790221341261937,0.0,230.55000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9307503540085376,335.4160000000011,603.0,8571.176953124988,2.387812644758558,0.0,0.048616419890011045,17.91111215146514,7.211761573254598,1.2832854061421561,0.0,0.0,40,2,0.0,0.0,11830.680451414264,75.5993578308955,323.7488377094171,88.52633842624832,0.0,0,0.0,17441.873486,7.045080809078438,2.0,2.2579484704652213,20.872454709059863,0.0,2891.05927761335,0.000293,2026-06-01,55.29791582661283,0.0,0,2026,6,66,1,0.3888427261703758,0.5639831178964227,0.4891674029749564,0.6465534311051625,0.40562468024382126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.48,94.58,Historical P90 same-month stress scenario for June 2026
18-308-00150,DHEMAJI,396,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8986519976711275,0.8735817223576743,315.3630017711204,0.570862676056338,-0.03976467203681698,0.0,0.09915786881263217,0.016429429184776582,0.0,20166.385000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.931176109071962,7699.181999999972,13528.945999999996,148903.6062500002,1.0841402601019041,0.0,0.01681697105834936,67.75763878020662,19.73980778899428,2.1120442884924118,0.0,0.0,583,18,20772.612139437664,6.0,115561.29236701156,78.4629552113855,103.2630754713193,84.94532093882385,0.0,DHEMAJI,0.0,10916.8151,8.053691518699502,2.0,4.018467269824375,17.061154385795152,41338.0,1902.57103882453,0.000578,2026-06-01,376.01920770202065,0.0,0,2026,6,66,1,0.4388464515518036,0.4202701416026192,0.3473606278031125,0.577566105170699,0.3469767999685207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.48,94.58,Historical P90 same-month stress scenario for June 2026
18-308-00151,DHEMAJI,746,2026_06,34792000.0,0.0,0.0,0.0,0.0,34792000.0,0.0,0.0,0.0,0.0,0.0,34792000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0274950226169823,0.9287771686591548,635.2835833628619,0.5229365004578586,-0.03655437827805716,0.0,0.10963713931774477,0.02196828519543404,0.0,50808.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9304305409865914,14639.148000000045,25810.140000000018,283852.4593749996,4.3283107483930925,0.0,0.20345706528178714,64.49666991262947,17.32202409585228,5.289190860966098,0.0,0.0,739,27,50940.24266055883,50.0,177743.13479628038,83.3287002809404,107.67953780679863,82.03627560251554,0.0,DHEMAJI,0.0,36596.08,8.469356293085896,2.0,2.2488388260275167,19.14911137613078,68758.0,1954.56742895141,0.000598,2026-06-01,380.49927530160807,0.0,0,2026,6,66,1,0.4042260312741502,0.3976790825138163,0.3564958844495485,0.5768940941490405,0.34843864649790685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.48,94.58,Historical P90 same-month stress scenario for June 2026
18-308-00152,DHEMAJI,853,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0274950226169823,0.9259236540736326,719.4426792152126,0.4084366934218619,-0.09359788221732439,0.0,0.027205684395664762,0.00672378852978784,0.0,17807.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9311910890939809,8536.699999999953,14740.330000000016,174095.58437499986,9.487296652213253,0.0,0.9194070423661084,39.79025273795934,9.80040225735747,22.16553008226236,0.0,0.0,512,6,34431.87762860849,15.0,158300.52852767595,99.9376453864048,117.77840468120984,77.75695006672288,0.0,DHEMAJI,0.0,10581.568,7.429793435559498,2.0,1.235694462045368,32.2753537785663,47346.0,2923.83802522199,0.000609,2026-06-01,204.09798871629528,0.0,0,2026,6,66,1,0.1960932547521671,0.2702662969232219,0.3552330489341261,0.4640944019163406,0.29236926766187915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.48,94.58,Historical P90 same-month stress scenario for June 2026
18-308-00153,DHEMAJI,324,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0611520862734318,0.9201413532233117,269.6014164944303,0.5607166287031117,-0.05153176721569949,0.0,0.1992484796804213,0.04110155630872156,0.0,36444.76500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9319004842649804,5974.678000000014,10436.534,108461.38437500014,2.499820857773114,0.0,0.1636848016509224,70.10189556781968,20.39470693954232,0.6925251863448532,0.0,0.0,415,19,15309.282249751152,6.0,113932.39225640094,80.1551312649165,99.54299518807784,83.45451775102849,0.0,DHEMAJI,0.0,28884.14433,8.314618872813647,2.0,3.786741794428849,13.446747462751029,37048.0,3189.55196863814,0.000592,2026-06-01,334.7573591820992,0.0,0,2026,6,66,1,0.4044325793384006,0.5148833210374206,0.4396520156581883,0.6131524178663776,0.3805190084840469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.48,94.58,Historical P90 same-month stress scenario for June 2026
18-309-00154,TINSUKIA,851,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.335181673755646,0.9052675060372836,707.0139222151184,0.5035245792299677,-0.05734306782116645,0.0,0.0077777039543800615,0.0009713558744117,0.0,2176.960000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9284244871286887,9016.163999999872,14529.762000000002,110349.98124999995,8.217570385599632,0.0,0.023265275290380506,28.9349097030399,10.0361681249707,14.62255613628832,0.0,0.0,271,8,0.0,0.0,197585.7449131249,99.9693541087477,135.17776474476236,80.76444221021323,0.0,TINSUKIA,0.0,12329.86,4.476744186046512,2.0,0.268511354844582,38.688390297182906,21973.0,1151.84387273404,0.000633,2026-06-01,129.6709532902467,0.0,0,2026,6,66,1,0.1659050709507682,0.3993090687732538,0.4008743248173964,0.4901605485871019,0.313613407666401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.49,95.36,Historical P90 same-month stress scenario for June 2026
18-309-00155,TINSUKIA,937,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9088021960163117,0.8349663455907328,718.0710572080302,0.6503372669051338,-0.11159772734287754,0.0,0.0118413706912437,0.0023858878184821602,0.0,5983.119999999994,125.1102388888889,124.31,126.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9287309255951932,25814.605999999912,41373.742,488137.8999999994,2.9660067977332862,0.0,1.646936489875436,31.91205860668402,16.55333382055234,3.424012616498092,0.0,0.0,599,43,20351.233754319863,9.0,231150.3231856416,83.05389186327,131.81906852028675,82.69781435871518,0.0,TINSUKIA,0.0,27131.152,9.426295581920082,2.0,2.613855629958512,20.82184838780115,109912.0,3236.69996882433,0.00061,2026-06-01,520.9582710779075,0.0,0,2026,6,66,1,0.2836312239640397,0.4669709333707289,0.4064867780624364,0.5285228343085004,0.33403060922773165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.49,95.36,Historical P90 same-month stress scenario for June 2026
18-309-00156,TINSUKIA,890,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9814596788059919,0.8060977544142353,654.551376584359,0.6044031038685715,-0.11033042055135198,0.0,0.03088519156242088,0.00533558042093902,0.0,10061.737142857137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9304852411320548,32578.61599999992,51182.11600000004,470697.9000000004,3.057324251204704,0.0,0.5616604511804452,21.72694388768106,15.02551562281166,4.101001696861052,0.0,0.0,544,34,70470.59773050436,24.0,406029.6854817227,81.7033130661372,127.71762325830652,83.00881743479815,0.0,TINSUKIA,0.0,13459.6793,11.186873704215618,2.0,4.931057684001383,18.358790817208018,92608.0,8275.40720399206,0.000568,2026-06-01,528.8740449438206,0.0,0,2026,6,66,1,0.3912678235969717,0.4557859475586949,0.3483598600674806,0.5510505085233005,0.33504286048451287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.49,95.36,Historical P90 same-month stress scenario for June 2026
18-309-00157,TINSUKIA,1132,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9012751868559421,0.8414197947481945,864.979549001144,0.6746446492754742,-0.11006899075377657,0.0,0.00504332040565964,0.0009754628818127202,0.0,3161.6400000000026,133.8387027777778,132.626,135.77200000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9273009808396918,21735.18200000003,35373.89600000001,381674.5875000004,2.0565751256184637,0.0,0.013882802104123921,16.581982477873158,10.323861980576607,0.24672879111649598,0.0,0.0,536,34,28863.50635117157,10.0,377176.8279887989,76.411066034508,172.27565051175537,87.26160439296231,0.0,TINSUKIA,0.0,15591.31,9.349689566456169,2.0,5.848002806659438,21.683574663519806,94062.0,3972.46050797539,0.000484,2026-06-01,337.1683635159014,0.0,0,2026,6,66,1,0.3058581444236656,0.5194565202526777,0.4374653062603121,0.5555781531415126,0.3527666764504767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.49,95.36,Historical P90 same-month stress scenario for June 2026
18-310-00158,DIBRUGARH,723,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922577504081726,0.8754976283786371,578.7039323582792,0.3244034434663873,-0.0509899992146693,0.0,0.08640268327841862,0.0165212075010517,0.0,32716.62000000001,101.55706943500498,98.236,105.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9386949919650104,11104.967999999992,14806.798000000004,193076.453125,15.75296674221504,0.0,1.618023667689434,27.15049611645322,8.328557719664076,24.70048488186908,0.0,0.0,332,25,40385.362182540266,17.0,168222.7781272474,114.59587313718,100.0081161680234,73.42779363569088,0.0,DIBRUGARH,0.0,10809.98,9.333883140900683,2.0,1.4394961763382816,14.534912780526817,40014.0,4338.84904974477,0.000635,2026-06-01,267.0490361341632,0.0,0,2026,6,66,1,0.3712899770410221,0.3944710500672639,0.3495175427867007,0.547086218495641,0.33270466106402563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.47,94.91,Historical P90 same-month stress scenario for June 2026
18-310-00159,DIBRUGARH,393,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922577504081726,0.8981193840043549,321.526739473559,0.4845361664435805,-0.03601390506435928,0.0,0.01987954835789778,0.0037525070474544605,0.0,3884.110000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9391018544892046,15050.417999999949,20240.84399999999,250833.921875,11.267514459447,0.0,0.04109417770014414,26.696762382657102,16.22417444104088,25.22782634169396,0.0,0.0,327,8,21282.15756509393,9.0,157076.36166829857,112.241937755246,107.45705065352855,73.72854052039187,0.0,DIBRUGARH,0.0,12783.38,11.346244227509208,2.0,4.842533816566317,9.607766411410534,85535.0,5456.20129898054,0.000665,2026-06-01,638.25425413486,0.0,0,2026,6,66,1,0.3191727047939707,0.3305763199055785,0.3212360071481825,0.5159561362346347,0.31252191706676596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.47,94.91,Historical P90 same-month stress scenario for June 2026
18-310-00160,DIBRUGARH,658,2026_06,19079799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19079799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0042719914418456,0.8497555877245481,512.4026193979024,0.2694882858909377,-0.04074888293138536,0.0,0.023965278988958442,0.0041451434504921406,0.0,6800.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9381697628008072,8737.06799999997,12041.725999999995,182434.1625000001,14.0446557897422,0.0,0.7300322431724138,18.48356340994476,9.264522653692474,32.1968281192945,0.0,0.0,275,30,16892.275284329862,7.0,157932.61353186148,107.591983900721,111.84073347300796,71.35546633015946,0.0,DIBRUGARH,0.0,16137.29,9.58611383709519,2.0,8.161457924435721,8.833237242394505,32608.0,2663.32355180041,0.000651,2026-06-01,277.25556610942266,0.0,0,2026,6,66,1,0.3281999771344073,0.354807641338106,0.322714527111141,0.5109210687323538,0.31035067735578653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.47,94.91,Historical P90 same-month stress scenario for June 2026
18-310-00161,DIBRUGARH,355,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9113690730834008,0.8219766563574664,264.6764833471042,0.5864809395398832,-0.055192270316358205,0.0,0.03643900434254452,0.0070708463961244,0.0,7776.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9390691195697112,4026.504000000016,5377.347999999998,255906.35625000007,2.336699707402524,0.0,0.09823321648188624,45.288618936111554,21.750103225820098,0.573249747653943,0.0,0.0,372,26,7798.748028623976,4.0,276490.8606993979,78.6846440783338,117.39847095280882,82.69760313338158,0.0,DIBRUGARH,0.0,3069.5,12.425858035683111,2.0,6.488490974477148,6.390478684403478,28641.0,18894.9994469482,0.000613,2026-06-01,720.8629753521129,0.0,0,2026,6,66,1,0.4194119302825853,0.4135247637914759,0.3045050103370331,0.5516377834771758,0.32779451225121425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.47,94.91,Historical P90 same-month stress scenario for June 2026
18-310-00162,DIBRUGARH,395,2026_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8958305333141238,0.8776242178247659,317.69996685256524,0.540325024074759,-0.03110225740501875,0.0,0.0710812852397985,0.0125574364679992,0.0,15327.179999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.938827440188639,8426.530000000028,11190.090000000013,184265.828125,1.773529664120604,0.0,0.004921409314539241,55.651512741353635,16.72804795927234,0.5271313280134766,0.0,0.0,421,32,14240.259353850686,4.0,292155.7517429109,78.3057816446815,101.84913131623158,83.17962490307573,0.0,DIBRUGARH,0.0,12660.087,9.215314230676618,2.0,2.9289975921020948,21.81058752708885,41530.0,17245.9511019736,0.000618,2026-06-01,466.4957674050633,0.0,0,2026,6,66,1,0.3573796306489746,0.4124661629080443,0.3579694436386691,0.5491566704605949,0.3355014949546806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.47,94.91,Historical P90 same-month stress scenario for June 2026
18-310-00163,DIBRUGARH,391,2026_06,24425555.0,24425555.0,24425555.0,0.0,0.0,0.0,0.0,0.0,0.0,24425555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9056331821922212,0.8664030828821899,310.172303671824,0.6039919950272618,-0.04623290606391507,0.0,0.05188104177723102,0.01062366599377362,0.0,12851.470000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.9388987499116214,9230.755999999994,12350.167999999998,199042.60312500017,0.6475151387846978,0.0,0.0004860280990490601,48.62714666199968,14.58785803205378,0.05079692221862414,0.0,0.0,360,20,0.0,0.0,190269.07362510223,77.6650629687279,109.82184672616926,81.9681244868564,0.0,DIBRUGARH,0.0,13735.2,9.569697116902674,2.0,4.131548905783197,9.951179228097446,41171.0,9727.32483313638,0.000639,2026-06-01,509.0603660485938,0.0,0,2026,6,66,1,0.3840891341607872,0.3848454769470505,0.3174397754367846,0.5451125646633426,0.32681516810034356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.47,94.91,Historical P90 same-month stress scenario for June 2026
